"1035758","8079","8","247447"
"1040953","8079","5","249040"
"1045718","8079","0","250184"
"1065184","8079","0","254465"
"1069649","8079","0","255489"
"1071121","8079","0","256023"
"1071703","8079","0","256167"
"1076851","8079","8","257454"
"1077054","8079","9","257512"
"1081059","8079","10","258534"
"1083911","8079","0","259260"
"1087028","8079","10","260363"
"1091864","8079","8","261829"
"1101632","8079","8","264349"
"1112418","8079","0","266807"
"1131855","8079","0","271448"
"1131984","8079","10","271466"
"1132508","8079","8","271588"
"1138409","8079","0","274004"
"1141716","8079","0","274308"
"23575","8080","0","5441"
"393307","8080","0","94952"
"503484","8080","0","122429"
"521816","8080","0","126588"
"965341","8080","0","233392"
"23577","8081","0","5443"
"28412","8081","0","6575"
"613096","8081","0","148258"
"736954","8081","0","177870"
"771761","8081","0","186837"
"1588","8082","0","277427"
"23578","8082","0","5443"
"43903","8082","0","11601"
"507773","8082","0","123614"
"572199","8082","0","137589"
"812340","8082","10","197659"
"23579","8083","8","5443"
"27362","8083","7","6537"
"194304","8083","0","43246"
"195363","8083","7","43325"
"196290","8083","0","43687"
"244968","8083","0","56360"
"296003","8083","0","70052"
"359387","8083","8","86487"
"532522","8083","8","128622"
"567713","8083","0","136240"
"800904","8083","0","194600"
"811418","8083","0","197364"
"1133779","8083","5","272188"
"23576","8084","0","5443"
"46695","8084","7","11676"
"59638","8084","0","11993"
"69177","8084","6","14423"
"115121","8084","0","26544"
"191150","8084","0","42352"
"323792","8084","0","76942"
"465432","8084","0","110988"
"482159","8084","0","114988"
"501603","8084","0","121330"
"607971","8084","8","146956"
"665773","8084","7","161875"
"718663","8084","0","173951"
"743833","8084","8","179849"
"758674","8084","5","183446"
"769591","8084","10","185771"
"848869","8084","8","205197"
"851611","8084","9","205943"
"852667","8084","7","206109"
"893229","8084","8","215986"
"950125","8084","0","230249"
"964699","8084","0","232968"
"967913","8084","0","234047"
"967937","8084","9","234087"
"984449","8084","8","236370"
"989103","8084","9","238056"
"997176","8084","0","239413"
"1064325","8084","0","254465"
"23580","8085","9","5444"
"24285","8085","6","5649"
"24287","8085","0","5650"
"37463","8085","8","8931"
"58429","8085","6","11676"
"98318","8085","5","22530"
"126359","8085","0","29110"
"126507","8085","9","29125"
"179652","8085","8","39164"
"189435","8085","0","41731"
"220670","8085","0","51846"
"278407","8085","0","65631"
"279122","8085","8","65956"
"284015","8085","10","67812"
"303353","8085","7","72456"
"321445","8085","7","76544"
"366047","8085","0","87837"
"376162","8085","8","90569"
"395370","8085","10","95336"
"418657","8085","0","99943"
"570286","8085","0","136858"
"601400","8085","0","145387"
"658141","8085","7","159687"
"779467","8085","9","188952"
"792368","8085","6","191352"
"1015213","8085","8","243091"
"1038136","8085","7","248310"
"23596","8086","8","5448"
"307175","8086","0","73394"
"591920","8086","0","142680"
"623708","8086","5","151101"
"23583","8087","8","5448"
"43598","8087","0","11601"
"87415","8087","0","18995"
"105812","8087","9","24194"
"165176","8087","0","36606"
"168038","8087","0","36836"
"182257","8087","0","39646"
"193890","8087","8","43246"
"216173","8087","5","50617"
"259632","8087","9","60244"
"306045","8087","0","73394"
"345013","8087","0","82407"
"395604","8087","10","95359"
"401402","8087","0","96554"
"405886","8087","10","98376"
"453301","8087","0","108687"
"488369","8087","9","116249"
"495470","8087","0","119248"
"530050","8087","8","127826"
"534260","8087","0","129008"
"597600","8087","0","144194"
"707393","8087","0","171818"
"741647","8087","0","179613"
"754219","8087","7","182420"
"834743","8087","9","201684"
"839139","8087","0","203240"
"845851","8087","0","204864"
"872978","8087","0","211426"
"875977","8087","0","212181"
"895718","8087","0","216683"
"901117","8087","8","218121"
"931804","8087","0","226007"
"937568","8087","0","227447"
"957742","8087","0","231252"
"965317","8087","0","233383"
"974798","8087","0","235105"
"979788","8087","0","235842"
"1017965","8087","0","243966"
"1094646","8087","8","262635"
"1118315","8087","0","268330"
"23586","8088","10","5448"
"184397","8088","0","40553"
"204258","8088","8","46443"
"225665","8088","0","52584"
"230233","8088","0","53174"
"367266","8088","0","88229"
"516125","8088","0","125039"
"554783","8088","10","133568"
"586047","8088","0","141493"
"749105","8088","0","181176"
"910705","8088","0","221777"
"1036077","8088","10","247591"
"1068735","8088","9","255218"
"1071579","8088","8","256167"
"23582","8089","8","5448"
"557654","8089","0","134356"
"623037","8089","0","150979"
"655693","8089","0","159033"
"816230","8089","0","198711"
"1024739","8089","0","245827"
"1716","8090","0","277427"
"6888","8090","0","278418"
"23589","8090","6","5448"
"25281","8090","7","6112"
"30652","8090","0","7158"
"33071","8090","9","7841"
"51565","8090","0","11676"
"59483","8090","5","11908"
"60906","8090","8","12514"
"61827","8090","0","12538"
"75211","8090","0","16183"
"75725","8090","0","16413"
"76051","8090","9","16507"
"76118","8090","9","16545"
"121675","8090","9","28006"
"128907","8090","0","29899"
"147206","8090","0","32962"
"147212","8090","0","32963"
"173337","8090","10","37644"
"176681","8090","10","38273"
"184208","8090","0","40462"
"186458","8090","10","40943"
"188564","8090","9","41455"
"192878","8090","9","42914"
"198249","8090","0","44089"
"199181","8090","10","44535"
"215186","8090","0","50225"
"216756","8090","7","50832"
"221594","8090","0","51883"
"226295","8090","0","52584"
"237484","8090","10","55395"
"256042","8090","10","59172"
"258018","8090","3","59835"
"260630","8090","10","60244"
"268256","8090","10","62257"
"284301","8090","0","67840"
"303116","8090","3","72368"
"309484","8090","0","74056"
"324729","8090","8","77181"
"331564","8090","0","78834"
"340785","8090","10","81332"
"366198","8090","0","87929"
"396369","8090","0","95359"
"411976","8090","0","98440"
"434019","8090","0","103618"
"435935","8090","10","104399"
"442499","8090","10","105979"
"443083","8090","0","106086"
"448184","8090","0","107453"
"469065","8090","0","112026"
"485940","8090","0","115490"
"505000","8090","9","122802"
"506300","8090","9","123154"
"514332","8090","8","124814"
"533103","8090","10","128739"
"563986","8090","0","135443"
"572305","8090","10","137589"
"586096","8090","0","141493"
"599074","8090","0","144531"
"600332","8090","8","144944"
"611030","8090","10","147847"
"617323","8090","8","149216"
"620408","8090","10","150124"
"622314","8090","7","150907"
"623616","8090","0","151098"
"641126","8090","0","154811"
"641560","8090","5","154992"
"663197","8090","0","160831"
"689644","8090","10","167844"
"695780","8090","0","169699"
"722706","8090","0","174791"
"748739","8090","0","181103"
"766067","8090","0","185233"
"770956","8090","0","186570"
"779392","8090","8","188951"
"784637","8090","5","189835"
"810935","8090","8","197012"
"811503","8090","9","197364"
"827772","8090","0","200226"
"830145","8090","0","200674"
"835058","8090","0","201760"
"839387","8090","0","203240"
"847232","8090","10","204864"
"857021","8090","8","207246"
"859683","8090","8","207965"
"862402","8090","0","208568"
"863318","8090","8","208722"
"869859","8090","10","210485"
"873541","8090","0","211426"
"877131","8090","0","212645"
"915177","8090","0","223087"
"917273","8090","9","223566"
"923160","8090","0","224764"
"930295","8090","0","225938"
"932600","8090","0","226393"
"938871","8090","0","227447"
"952813","8090","10","230522"
"957986","8090","10","231296"
"961986","8090","0","232131"
"965261","8090","9","233331"
"965467","8090","9","233431"
"1023667","8090","8","245445"
"1028074","8090","10","245963"
"1045686","8090","0","250184"
"1047616","8090","10","250518"
"1048608","8090","0","250764"
"1082567","8090","10","259006"
"1088271","8090","0","260897"
"1118647","8090","0","268330"
"1128726","8090","0","270820"
"1131842","8090","10","271448"
"1142902","8090","10","274618"
"23591","8091","7","5448"
"52104","8091","2","11676"
"75738","8091","0","16413"
"117043","8091","7","26593"
"414307","8091","0","98741"
"432164","8091","0","102967"
"547117","8091","10","131238"
"881190","8091","0","212898"
"1082589","8091","0","259020"
"23595","8092","10","5448"
"297582","8092","7","70448"
"475863","8092","8","113955"
"597680","8092","0","144194"
"600689","8092","9","145130"
"630586","8092","8","153322"
"636497","8092","10","153662"
"23590","8093","8","5448"
"186572","8093","0","40943"
"260707","8093","0","60244"
"427048","8093","0","101876"
"676922","8093","8","164698"
"820755","8093","0","198711"
"830261","8093","0","200674"
"1025441","8093","0","245827"
"23594","8094","9","5448"
"484450","8094","0","115120"
"746204","8094","0","180586"
"815252","8094","0","198547"
"876015","8094","0","212181"
"7454","8095","0","278418"
"8931","8095","0","278506"
"23592","8095","9","5448"
"72283","8095","0","15408"
"87474","8095","0","18995"
"160914","8095","0","35859"
"435011","8095","0","104123"
"508257","8095","8","123744"
"636018","8095","10","153662"
"758144","8095","6","183284"
"795878","8095","0","192710"
"1059879","8095","5","252869"
"1071698","8095","0","256167"
"23593","8096","7","5448"
"99433","8096","0","23065"
"247199","8096","0","56447"
"543547","8096","8","130554"
"573191","8096","0","137928"
"881662","8096","0","212898"
"23585","8097","6","5448"
"882842","8097","0","212923"
"1015699","8097","10","243294"
"23588","8098","8","5448"
"142248","8098","0","31846"
"396118","8098","0","95359"
"578029","8098","0","138995"
"679018","8098","0","165308"
"901525","8098","8","218241"
"905120","8098","0","219546"
"53312","8099","0","11676"
"261025","8099","0","60244"
"400615","8099","0","96440"
"460162","8099","0","110440"
"636526","8099","9","153662"
"839496","8099","8","203240"
"966327","8099","9","233810"
"23599","8100","5","5451"
"182770","8100","0","39646"
"702192","8100","0","170742"
"23610","8101","0","5452"
"23608","8102","0","5452"
"23607","8103","0","5452"
"139362","8103","0","31466"
"185544","8103","0","40889"
"240362","8103","0","55492"
"242660","8103","0","55858"
"250270","8103","0","56959"
"386094","8103","0","93092"
"414648","8103","0","98741"
"438964","8103","7","105054"
"446849","8103","8","107073"
"588542","8103","0","142083"
"620492","8103","0","150124"
"691551","8103","9","168245"
"750488","8103","10","181687"
"766685","8103","0","185233"
"928542","8103","5","225763"
"1124724","8103","8","269719"
"23602","8104","0","5452"
"61689","8104","10","12538"
"122503","8104","0","28204"
"129426","8104","0","30072"
"146554","8104","8","32773"
"154911","8104","0","35445"
"173825","8104","0","37712"
"184304","8104","7","40505"
"185211","8104","0","40885"
"238074","8104","10","55490"
"255612","8104","0","59150"
"290275","8104","9","69274"
"368049","8104","0","88435"
"470616","8104","8","112580"
"534204","8104","0","128993"
"539020","8104","9","129503"
"552909","8104","0","132836"
"603107","8104","8","145619"
"700299","8104","0","170518"
"732102","8104","0","177072"
"741229","8104","7","179327"
"742487","8104","7","179733"
"768190","8104","0","185384"
"779058","8104","9","188786"
"794490","8104","9","192119"
"840227","8104","0","203506"
"855777","8104","8","206959"
"883888","8104","0","213119"
"905191","8104","7","219546"
"950212","8104","0","230249"
"1102823","8104","0","264657"
"1110844","8104","0","266229"
"1118612","8104","0","268330"
"23601","8105","8","5452"
"26108","8105","0","6251"
"33570","8105","5","7942"
"50149","8105","9","11676"
"81431","8105","0","16916"
"90903","8105","0","20155"
"125148","8105","8","28661"
"197604","8105","9","43892"
"225761","8105","0","52584"
"265424","8105","0","61181"
"269359","8105","0","62610"
"269360","8105","7","62612"
"320794","8105","10","76499"
"331470","8105","0","78834"
"363791","8105","0","87555"
"411958","8105","10","98440"
"482397","8105","0","114988"
"483960","8105","0","115120"
"485339","8105","8","115435"
"494539","8105","0","118627"
"524518","8105","8","127189"
"534363","8105","0","129008"
"547257","8105","0","131354"
"549444","8105","0","131689"
"578033","8105","0","138995"
"607906","8105","0","146932"
"619738","8105","7","149934"
"664199","8105","7","161275"
"712430","8105","10","172742"
"730565","8105","0","176567"
"734012","8105","4","177432"
"742462","8105","0","179733"
"742677","8105","10","179734"
"759029","8105","7","183572"
"772252","8105","8","187065"
"819066","8105","0","198711"
"846851","8105","0","204864"
"856962","8105","10","207246"
"872072","8105","9","211137"
"887976","8105","6","213849"
"893247","8105","5","215986"
"912311","8105","8","222220"
"927826","8105","7","225706"
"952498","8105","0","230522"
"976050","8105","0","235105"
"1022346","8105","0","245157"
"1053426","8105","0","251613"
"1085188","8105","0","259626"
"1087064","8105","10","260388"
"1127627","8105","10","270685"
"1142199","8105","0","274325"
"23600","8106","0","5452"
"24162","8106","0","5609"
"107387","8106","0","24733"
"152967","8106","0","35050"
"183939","8106","6","40330"
"257256","8106","9","59504"
"287916","8106","0","69042"
"357531","8106","0","86159"
"482691","8106","8","115002"
"505484","8106","7","122883"
"511219","8106","9","124078"
"624530","8106","6","151503"
"638115","8106","0","153718"
"695481","8106","5","169682"
"905781","8106","6","219683"
"1005603","8106","0","241548"
"1069355","8106","0","255489"
"1111384","8106","7","266478"
"23609","8107","0","5452"
"381375","8107","0","92346"
"23606","8108","5","5452"
"39070","8108","5","9417"
"88977","8108","0","19664"
"161119","8108","0","35859"
"214587","8108","0","50129"
"241414","8108","0","55548"
"290097","8108","0","69232"
"296679","8108","0","70198"
"305386","8108","0","73157"
"318961","8108","0","76352"
"354040","8108","5","85426"
"367607","8108","0","88283"
"375654","8108","0","90300"
"437464","8108","9","104636"
"448210","8108","0","107453"
"453618","8108","0","108763"
"513573","8108","0","124574"
"541154","8108","0","130157"
"636142","8108","0","153662"
"701018","8108","0","170575"
"720635","8108","6","174304"
"788072","8108","0","190708"
"788806","8108","0","190814"
"821311","8108","0","198711"
"850910","8108","0","205735"
"859172","8108","7","207782"
"859461","8108","0","207860"
"921573","8108","0","224435"
"996677","8108","0","239063"
"1007263","8108","10","241980"
"1010157","8108","0","242299"
"1065204","8108","0","254465"
"1092207","8108","8","261941"
"1126941","8108","4","270352"
"13471","8109","0","1733"
"23605","8109","5","5452"
"39069","8109","5","9417"
"125073","8109","0","28634"
"161118","8109","0","35859"
"193417","8109","9","43028"
"241413","8109","0","55548"
"305385","8109","0","73157"
"318960","8109","0","76352"
"437463","8109","9","104636"
"448209","8109","0","107453"
"477539","8109","6","114315"
"479144","8109","0","114414"
"487204","8109","6","115900"
"513572","8109","0","124574"
"515418","8109","0","124942"
"541153","8109","0","130157"
"553897","8109","10","133296"
"701017","8109","0","170575"
"701187","8109","8","170595"
"709261","8109","0","172030"
"720634","8109","6","174304"
"773540","8109","0","187170"
"788071","8109","0","190708"
"814186","8109","0","198012"
"821310","8109","0","198711"
"872036","8109","5","211117"
"905311","8109","0","219546"
"939060","8109","0","227447"
"967892","8109","10","234023"
"1007262","8109","10","241980"
"1010156","8109","0","242299"
"1020816","8109","8","244688"
"1065203","8109","0","254465"
"1067811","8109","0","254971"
"1126940","8109","4","270352"
"13470","8110","9","1733"
"23604","8110","5","5452"
"52357","8110","5","11676"
"135845","8110","0","30972"
"153621","8110","0","35050"
"236094","8110","0","55006"
"241405","8110","0","55548"
"296677","8110","4","70198"
"318928","8110","0","76352"
"354039","8110","0","85426"
"367605","8110","0","88283"
"394713","8110","0","95201"
"437440","8110","9","104636"
"448197","8110","0","107453"
"459837","8110","0","110373"
"479128","8110","0","114414"
"487203","8110","6","115900"
"513561","8110","0","124574"
"541144","8110","0","130157"
"553895","8110","10","133296"
"664513","8110","5","161385"
"701011","8110","0","170575"
"709248","8110","0","172030"
"720622","8110","6","174304"
"761767","8110","0","184299"
"773536","8110","0","187170"
"814184","8110","5","198012"
"850899","8110","0","205735"
"887707","8110","0","213707"
"905301","8110","0","219546"
"974138","8110","0","234921"
"994914","8110","0","238781"
"1005784","8110","0","241548"
"1007238","8110","10","241980"
"1010151","8110","0","242299"
"1049916","8110","0","251069"
"1065190","8110","0","254465"
"1071708","8110","0","256167"
"1126933","8110","4","270352"
"23603","8111","0","5452"
"52356","8111","0","11676"
"125066","8111","0","28634"
"161005","8111","0","35859"
"167695","8111","0","36817"
"214580","8111","8","50129"
"240936","8111","0","55518"
"241404","8111","0","55548"
"293730","8111","0","69697"
"347113","8111","0","82893"
"367604","8111","0","88283"
"428723","8111","10","102416"
"437439","8111","8","104636"
"448196","8111","0","107453"
"460154","8111","6","110440"
"487202","8111","6","115900"
"506586","8111","8","123257"
"507466","8111","10","123550"
"513560","8111","0","124574"
"541143","8111","0","130157"
"553894","8111","10","133296"
"674490","8111","0","164027"
"701010","8111","0","170575"
"709247","8111","0","172030"
"720621","8111","7","174304"
"739569","8111","0","178667"
"744397","8111","0","179978"
"788064","8111","0","190708"
"850898","8111","0","205735"
"893890","8111","8","216071"
"905300","8111","0","219546"
"916068","8111","0","223210"
"1005783","8111","0","241548"
"1007237","8111","10","241980"
"1010150","8111","0","242299"
"1024486","8111","0","245703"
"1045476","8111","0","250166"
"1065189","8111","0","254465"
"1126932","8111","4","270352"
"1131018","8111","0","271284"
"23611","8112","7","5453"
"29994","8112","7","7105"
"46248","8112","8","11676"
"61074","8112","0","12538"
"216629","8112","8","50797"
"232769","8112","0","53729"
"457578","8112","0","110029"
"850183","8112","0","205546"
"870361","8112","0","210625"
"930492","8112","0","225986"
"969614","8112","0","234623"
"23612","8113","9","5458"
"145415","8113","0","32575"
"23615","8114","6","5459"
"414509","8114","0","98741"
"681427","8114","8","166060"
"834338","8114","0","201641"
"903584","8114","7","218976"
"1020300","8114","6","244660"
"23618","8115","8","5459"
"138626","8115","0","31315"
"256821","8115","10","59269"
"353804","8115","4","85367"
"415280","8115","0","98741"
"516904","8115","6","125203"
"564418","8115","7","135567"
"615683","8115","0","148744"
"876644","8115","0","212467"
"1010344","8115","6","242309"
"1080186","8115","5","258291"
"23613","8116","0","5459"
"88903","8116","0","19664"
"711018","8116","0","172512"
"869716","8116","0","210485"
"1063258","8116","7","254201"
"6195","8117","0","278418"
"23614","8117","0","5459"
"159203","8117","0","35859"
"243007","8117","0","55927"
"745232","8117","7","180348"
"899408","8117","0","217444"
"23617","8118","7","5459"
"34187","8118","10","8067"
"65620","8118","6","13518"
"88554","8118","0","19528"
"100124","8118","8","23353"
"161844","8118","0","35859"
"257519","8118","0","59676"
"263624","8118","7","60621"
"291071","8118","0","69355"
"299235","8118","0","70994"
"417122","8118","7","99193"
"449811","8118","5","107784"
"507997","8118","0","123625"
"513586","8118","0","124574"
"720795","8118","5","174304"
"725201","8118","0","175003"
"727406","8118","0","175529"
"766673","8118","0","185233"
"802953","8118","0","195049"
"821981","8118","0","198711"
"851001","8118","0","205735"
"865787","8118","8","209385"
"986662","8118","0","236959"
"990411","8118","0","238120"
"1007319","8118","0","241980"
"1067848","8118","0","254971"
"1071812","8118","0","256167"
"23620","8119","3","5462"
"23622","8120","7","5463"
"32785","8120","10","7552"
"71552","8120","0","15202"
"288569","8120","9","69049"
"288674","8120","5","69076"
"323141","8120","9","76748"
"344964","8120","8","82394"
"389880","8120","5","94242"
"418036","8120","3","99469"
"497725","8120","8","119979"
"579595","8120","0","139494"
"666893","8120","0","162134"
"803011","8120","8","195075"
"856828","8120","9","207221"
"23623","8121","0","5464"
"23624","8121","0","5465"
"92577","8121","0","20850"
"420980","8121","0","100644"
"502896","8121","0","122037"
"1132065","8121","0","271516"
"23625","8122","0","5466"
"688202","8122","0","167715"
"754014","8122","9","182393"
"23626","8123","7","5468"
"499052","8123","0","120548"
"755919","8123","0","182987"
"785504","8123","5","189835"
"1017083","8123","10","243785"
"23627","8124","8","5469"
"269596","8124","0","62735"
"411011","8124","9","98391"
"763502","8124","0","184632"
"786843","8124","8","190350"
"1114733","8124","8","267326"
"23628","8125","8","5471"
"23629","8126","10","5471"
"709381","8126","8","172030"
"23632","8127","3","5474"
"29146","8127","7","6662"
"54645","8127","7","11676"
"128781","8127","0","29855"
"164257","8127","0","36299"
"293987","8127","0","69697"
"424271","8127","0","101209"
"529972","8127","3","127779"
"537998","8127","0","129358"
"677351","8127","6","164828"
"769991","8127","0","186039"
"781899","8127","0","189334"
"791090","8127","0","190925"
"865829","8127","6","209394"
"1058401","8127","7","252695"
"1101477","8127","0","264321"
"1102686","8127","0","264637"
"1108601","8127","0","265889"
"1131580","8127","8","271375"
"15100","8128","0","2276"
"23660","8128","0","5476"
"51130","8128","6","11676"
"66713","8128","0","13600"
"140207","8128","8","31556"
"150986","8128","7","34179"
"234538","8128","8","54335"
"250020","8128","0","56959"
"254101","8128","0","58488"
"264468","8128","0","60858"
"339221","8128","0","80945"
"417504","8128","0","99281"
"473302","8128","0","113467"
"523612","8128","0","126883"
"570119","8128","0","136755"
"570752","8128","6","137136"
"576600","8128","0","138689"
"600056","8128","6","144849"
"724921","8128","0","175003"
"757591","8128","0","183176"
"898416","8128","5","217318"
"1042743","8128","8","249643"
"1047975","8128","0","250683"
"1099708","8128","0","264082"
"1112150","8128","8","266753"
"23643","8129","6","5476"
"38258","8129","0","9141"
"47260","8129","0","11676"
"62971","8129","6","12784"
"70421","8129","0","14667"
"78497","8129","0","16795"
"93626","8129","8","21014"
"124821","8129","10","28619"
"128400","8129","0","29855"
"143112","8129","0","32087"
"156235","8129","0","35857"
"166731","8129","0","36609"
"167518","8129","0","36749"
"185942","8129","0","40943"
"199801","8129","0","44728"
"207992","8129","7","48046"
"259869","8129","8","60244"
"278071","8129","0","65401"
"280573","8129","0","66680"
"375835","8129","0","90405"
